ID_House,Day,Month,Year,Hour,Holiday,Acorn_Group,Temperature,kWh
MAC003388,29,9,2012,0,No,Lavish Lifestyles,10.51,0.214
MAC003388,29,9,2012,1,No,Lavish Lifestyles,10.59,0.152
MAC003388,29,9,2012,2,No,Lavish Lifestyles,10.36,0.165
MAC003388,29,9,2012,3,No,Lavish Lifestyles,9.86,0.204
MAC003388,29,9,2012,4,No,Lavish Lifestyles,9.32,0.161
MAC003388,29,9,2012,5,No,Lavish Lifestyles,8.78,0.184
MAC003388,29,9,2012,6,No,Lavish Lifestyles,8.74,0.066
MAC003388,29,9,2012,7,No,Lavish Lifestyles,8.97,0.228
MAC003388,29,9,2012,8,No,Lavish Lifestyles,10.57,0.192
MAC003388,29,9,2012,9,No,Lavish Lifestyles,12.1,0.757
MAC003388,29,9,2012,10,No,Lavish Lifestyles,13.46,0.356
MAC003388,29,9,2012,11,No,Lavish Lifestyles,14.44,0.506
MAC003388,29,9,2012,12,No,Lavish Lifestyles,14.62,0.58
MAC003388,29,9,2012,13,No,Lavish Lifestyles,15.83,0.632
MAC003388,29,9,2012,14,No,Lavish Lifestyles,15.12,1.2920001
MAC003388,29,9,2012,15,No,Lavish Lifestyles,15.59,0.989
MAC003388,29,9,2012,16,No,Lavish Lifestyles,14.64,2.1489999
MAC003388,29,9,2012,17,No,Lavish Lifestyles,13.63,1.626
MAC003388,29,9,2012,18,No,Lavish Lifestyles,11.85,1.7819999
MAC003388,29,9,2012,19,No,Lavish Lifestyles,10.13,0.279
MAC003388,29,9,2012,20,No,Lavish Lifestyles,9.92,0.238
MAC003388,29,9,2012,21,No,Lavish Lifestyles,9.26,0.346
MAC003388,29,9,2012,22,No,Lavish Lifestyles,8.71,0.656
MAC003388,29,9,2012,23,No,Lavish Lifestyles,8.17,1.097
MAC003388,30,9,2012,0,No,Lavish Lifestyles,7.67,0.21
MAC003388,30,9,2012,1,No,Lavish Lifestyles,7.49,0.289
MAC003388,30,9,2012,2,No,Lavish Lifestyles,7.04,0.239
MAC003388,30,9,2012,3,No,Lavish Lifestyles,6.55,0.256
MAC003388,30,9,2012,4,No,Lavish Lifestyles,6.42,0.17
MAC003388,30,9,2012,5,No,Lavish Lifestyles,6.9,0.23
MAC003388,30,9,2012,6,No,Lavish Lifestyles,7.86,0.243
MAC003388,30,9,2012,7,No,Lavish Lifestyles,9.14,0.29
MAC003388,30,9,2012,8,No,Lavish Lifestyles,10.89,0.184
MAC003388,30,9,2012,9,No,Lavish Lifestyles,13,0.172
MAC003388,30,9,2012,10,No,Lavish Lifestyles,13.77,0.517
MAC003388,30,9,2012,11,No,Lavish Lifestyles,14.82,1.125
MAC003388,30,9,2012,12,No,Lavish Lifestyles,15.64,0.724
MAC003388,30,9,2012,13,No,Lavish Lifestyles,16.46,0.463
MAC003388,30,9,2012,14,No,Lavish Lifestyles,16.39,1.2690001
MAC003388,30,9,2012,15,No,Lavish Lifestyles,16.24,1.0599999
MAC003388,30,9,2012,16,No,Lavish Lifestyles,15.34,0.486
MAC003388,30,9,2012,17,No,Lavish Lifestyles,14.73,1.271
MAC003388,30,9,2012,18,No,Lavish Lifestyles,14.71,1.36
MAC003388,30,9,2012,19,No,Lavish Lifestyles,14.35,1.09
MAC003388,30,9,2012,20,No,Lavish Lifestyles,14.33,1.29
MAC003388,30,9,2012,21,No,Lavish Lifestyles,14.32,1.148
MAC003388,30,9,2012,22,No,Lavish Lifestyles,14.29,0.191
MAC003388,30,9,2012,23,No,Lavish Lifestyles,14.27,0.194
MAC003388,1,10,2012,0,No,Lavish Lifestyles,14.18,0.303
MAC003388,1,10,2012,1,No,Lavish Lifestyles,14.24,0.172
MAC003388,1,10,2012,2,No,Lavish Lifestyles,14.24,0.16
MAC003388,1,10,2012,3,No,Lavish Lifestyles,14.13,0.119
MAC003388,1,10,2012,4,No,Lavish Lifestyles,13.78,0.27
MAC003388,1,10,2012,5,No,Lavish Lifestyles,13.66,0.286
MAC003388,1,10,2012,6,No,Lavish Lifestyles,13.69,0.196
MAC003388,1,10,2012,7,No,Lavish Lifestyles,13.88,0.987
MAC003388,1,10,2012,8,No,Lavish Lifestyles,14.38,0.435
MAC003388,1,10,2012,9,No,Lavish Lifestyles,14.62,0.751
MAC003388,1,10,2012,10,No,Lavish Lifestyles,15.21,0.208
MAC003388,1,10,2012,11,No,Lavish Lifestyles,14.58,0.199
MAC003388,1,10,2012,12,No,Lavish Lifestyles,14.24,0.149
MAC003388,1,10,2012,13,No,Lavish Lifestyles,14.63,0.113
MAC003388,1,10,2012,14,No,Lavish Lifestyles,14.86,0.804
MAC003388,1,10,2012,15,No,Lavish Lifestyles,16.03,1.472
MAC003388,1,10,2012,16,No,Lavish Lifestyles,16.24,0.984
MAC003388,1,10,2012,17,No,Lavish Lifestyles,14.88,1.058
MAC003388,1,10,2012,18,No,Lavish Lifestyles,14.08,1.1160001
MAC003388,1,10,2012,19,No,Lavish Lifestyles,13.61,1.1210001
MAC003388,1,10,2012,20,No,Lavish Lifestyles,13.52,1.025
MAC003388,1,10,2012,21,No,Lavish Lifestyles,12.94,0.894
MAC003388,1,10,2012,22,No,Lavish Lifestyles,12.37,1.0319999
MAC003388,1,10,2012,23,No,Lavish Lifestyles,11.88,0.452
MAC003388,2,10,2012,0,No,Lavish Lifestyles,11.78,0.251
MAC003388,2,10,2012,1,No,Lavish Lifestyles,11.37,0.161
MAC003388,2,10,2012,2,No,Lavish Lifestyles,10.89,0.147
MAC003388,2,10,2012,3,No,Lavish Lifestyles,10.87,0.215
MAC003388,2,10,2012,4,No,Lavish Lifestyles,10.94,0.309
MAC003388,2,10,2012,5,No,Lavish Lifestyles,11.48,0.195
MAC003388,2,10,2012,6,No,Lavish Lifestyles,11.85,0.11
MAC003388,2,10,2012,7,No,Lavish Lifestyles,11.97,1.068
MAC003388,2,10,2012,8,No,Lavish Lifestyles,13.01,0.527
MAC003388,2,10,2012,9,No,Lavish Lifestyles,13.63,0.529
MAC003388,2,10,2012,10,No,Lavish Lifestyles,14.96,0.47
MAC003388,2,10,2012,11,No,Lavish Lifestyles,15.99,0.449
MAC003388,2,10,2012,12,No,Lavish Lifestyles,16.32,1.086
MAC003388,2,10,2012,13,No,Lavish Lifestyles,16.44,0.966
MAC003388,2,10,2012,14,No,Lavish Lifestyles,16.42,0.569
MAC003388,2,10,2012,15,No,Lavish Lifestyles,16.11,0.222
MAC003388,2,10,2012,16,No,Lavish Lifestyles,15.09,0.43
MAC003388,2,10,2012,17,No,Lavish Lifestyles,14.6,0.618
MAC003388,2,10,2012,18,No,Lavish Lifestyles,14.05,1.5319999
MAC003388,2,10,2012,19,No,Lavish Lifestyles,13.23,1.492
MAC003388,2,10,2012,20,No,Lavish Lifestyles,13.24,0.646
MAC003388,2,10,2012,21,No,Lavish Lifestyles,13.29,0.675
MAC003388,2,10,2012,22,No,Lavish Lifestyles,13.29,0.412
MAC003388,2,10,2012,23,No,Lavish Lifestyles,13.68,0.172
MAC003388,3,10,2012,0,No,Lavish Lifestyles,14.03,0.285
MAC003388,3,10,2012,1,No,Lavish Lifestyles,13.1,0.208
MAC003388,3,10,2012,2,No,Lavish Lifestyles,12.62,0.211
MAC003388,3,10,2012,3,No,Lavish Lifestyles,12.57,0.135
MAC003388,3,10,2012,4,No,Lavish Lifestyles,12.09,0.176
MAC003388,3,10,2012,5,No,Lavish Lifestyles,11.91,0.13
MAC003388,3,10,2012,6,No,Lavish Lifestyles,11.06,0.229
MAC003388,3,10,2012,7,No,Lavish Lifestyles,11.13,0.224
MAC003388,3,10,2012,8,No,Lavish Lifestyles,12.04,0.655
MAC003388,3,10,2012,9,No,Lavish Lifestyles,12.75,0.389
MAC003388,3,10,2012,10,No,Lavish Lifestyles,14.12,0.564
MAC003388,3,10,2012,11,No,Lavish Lifestyles,12.97,0.493
MAC003388,3,10,2012,12,No,Lavish Lifestyles,13.78,0.291
MAC003388,3,10,2012,13,No,Lavish Lifestyles,14.06,0.634
MAC003388,3,10,2012,14,No,Lavish Lifestyles,14.13,0.582
MAC003388,3,10,2012,15,No,Lavish Lifestyles,14.34,0.989
MAC003388,3,10,2012,16,No,Lavish Lifestyles,13.49,0.871
MAC003388,3,10,2012,17,No,Lavish Lifestyles,12.94,1.163
MAC003388,3,10,2012,18,No,Lavish Lifestyles,12.24,1.3559999
MAC003388,3,10,2012,19,No,Lavish Lifestyles,11.92,1.577
MAC003388,3,10,2012,20,No,Lavish Lifestyles,9.52,1.026
MAC003388,3,10,2012,21,No,Lavish Lifestyles,9.35,0.858
MAC003388,3,10,2012,22,No,Lavish Lifestyles,9.44,1.602
MAC003388,3,10,2012,23,No,Lavish Lifestyles,9.42,0.983
MAC003388,4,10,2012,0,No,Lavish Lifestyles,9.72,0.235
MAC003388,4,10,2012,1,No,Lavish Lifestyles,9.13,0.175
MAC003388,4,10,2012,2,No,Lavish Lifestyles,8.21,0.153
MAC003388,4,10,2012,3,No,Lavish Lifestyles,7.86,0.247
MAC003388,4,10,2012,4,No,Lavish Lifestyles,7.54,0.103
MAC003388,4,10,2012,5,No,Lavish Lifestyles,7.49,0.121
MAC003388,4,10,2012,6,No,Lavish Lifestyles,7.19,0.206
MAC003388,4,10,2012,7,No,Lavish Lifestyles,7.43,0.208
MAC003388,4,10,2012,8,No,Lavish Lifestyles,8.74,0.688
MAC003388,4,10,2012,9,No,Lavish Lifestyles,10.79,1.263
MAC003388,4,10,2012,10,No,Lavish Lifestyles,13.02,0.221
MAC003388,4,10,2012,11,No,Lavish Lifestyles,14.53,0.24
MAC003388,4,10,2012,12,No,Lavish Lifestyles,14.64,0.176
MAC003388,4,10,2012,13,No,Lavish Lifestyles,14.46,0.178
MAC003388,4,10,2012,14,No,Lavish Lifestyles,14.93,0.094
MAC003388,4,10,2012,15,No,Lavish Lifestyles,14.84,0.116
MAC003388,4,10,2012,16,No,Lavish Lifestyles,14.99,0.192
MAC003388,4,10,2012,17,No,Lavish Lifestyles,13.99,0.202
MAC003388,4,10,2012,18,No,Lavish Lifestyles,13.41,0.259
MAC003388,4,10,2012,19,No,Lavish Lifestyles,12.82,0.199
MAC003388,4,10,2012,20,No,Lavish Lifestyles,12.32,0.156
MAC003388,4,10,2012,21,No,Lavish Lifestyles,12.43,1.723
MAC003388,4,10,2012,22,No,Lavish Lifestyles,12.38,1.2819999
MAC003388,4,10,2012,23,No,Lavish Lifestyles,11.51,0.564
MAC003388,5,10,2012,0,No,Lavish Lifestyles,10.98,0.191
MAC003388,5,10,2012,1,No,Lavish Lifestyles,11.02,0.153
MAC003388,5,10,2012,2,No,Lavish Lifestyles,11.34,0.218
MAC003388,5,10,2012,3,No,Lavish Lifestyles,13.4,0.157
MAC003388,5,10,2012,4,No,Lavish Lifestyles,15.02,0.213
MAC003388,5,10,2012,5,No,Lavish Lifestyles,15.6,0.214
MAC003388,5,10,2012,6,No,Lavish Lifestyles,13.33,1.03
MAC003388,5,10,2012,7,No,Lavish Lifestyles,11.47,0.221
MAC003388,5,10,2012,8,No,Lavish Lifestyles,12.06,0.209
MAC003388,5,10,2012,9,No,Lavish Lifestyles,12.74,0.683
MAC003388,5,10,2012,10,No,Lavish Lifestyles,13.8,0.697
MAC003388,5,10,2012,11,No,Lavish Lifestyles,15.49,0.351
MAC003388,5,10,2012,12,No,Lavish Lifestyles,15.17,0.809
MAC003388,5,10,2012,13,No,Lavish Lifestyles,15.09,1.374
MAC003388,5,10,2012,14,No,Lavish Lifestyles,14.56,1.521
MAC003388,5,10,2012,15,No,Lavish Lifestyles,14.02,1.515
MAC003388,5,10,2012,16,No,Lavish Lifestyles,12.94,1.404
MAC003388,5,10,2012,17,No,Lavish Lifestyles,11.56,1.182
MAC003388,5,10,2012,18,No,Lavish Lifestyles,10.91,1.607
MAC003388,5,10,2012,19,No,Lavish Lifestyles,9.94,1.122
MAC003388,5,10,2012,20,No,Lavish Lifestyles,9.52,1.902
MAC003388,5,10,2012,21,No,Lavish Lifestyles,9.33,0.62
MAC003388,5,10,2012,22,No,Lavish Lifestyles,9.16,0.334
MAC003388,5,10,2012,23,No,Lavish Lifestyles,8.76,0.376
MAC003388,6,10,2012,0,No,Lavish Lifestyles,8.76,0.257
MAC003388,6,10,2012,1,No,Lavish Lifestyles,8.66,0.233
MAC003388,6,10,2012,2,No,Lavish Lifestyles,8.47,0.214
MAC003388,6,10,2012,3,No,Lavish Lifestyles,8.08,0.174
MAC003388,6,10,2012,4,No,Lavish Lifestyles,7.67,0.12
MAC003388,6,10,2012,5,No,Lavish Lifestyles,7.66,0.262
MAC003388,6,10,2012,6,No,Lavish Lifestyles,7.63,0.257
MAC003388,6,10,2012,7,No,Lavish Lifestyles,7.61,0.407
MAC003388,6,10,2012,8,No,Lavish Lifestyles,8.26,0.543
MAC003388,6,10,2012,9,No,Lavish Lifestyles,9.38,1.2640001
MAC003388,6,10,2012,10,No,Lavish Lifestyles,11.36,1.599
MAC003388,6,10,2012,11,No,Lavish Lifestyles,12.59,1.972
MAC003388,6,10,2012,12,No,Lavish Lifestyles,14.33,0.95
MAC003388,6,10,2012,13,No,Lavish Lifestyles,14.48,1.155
MAC003388,6,10,2012,14,No,Lavish Lifestyles,14.65,1.119
MAC003388,6,10,2012,15,No,Lavish Lifestyles,14.89,1.332
MAC003388,6,10,2012,16,No,Lavish Lifestyles,14.11,1.753
MAC003388,6,10,2012,17,No,Lavish Lifestyles,13.32,1.924
MAC003388,6,10,2012,18,No,Lavish Lifestyles,11.26,0.727
MAC003388,6,10,2012,19,No,Lavish Lifestyles,10.27,0.73
MAC003388,6,10,2012,20,No,Lavish Lifestyles,9.17,0.437
MAC003388,6,10,2012,21,No,Lavish Lifestyles,8.81,0.465
MAC003388,6,10,2012,22,No,Lavish Lifestyles,8.5,0.357
MAC003388,6,10,2012,23,No,Lavish Lifestyles,7.61,0.395
MAC003388,7,10,2012,0,No,Lavish Lifestyles,7.19,0.565
MAC003388,7,10,2012,1,No,Lavish Lifestyles,6.71,1.469
MAC003388,7,10,2012,2,No,Lavish Lifestyles,6.63,0.247
MAC003388,7,10,2012,3,No,Lavish Lifestyles,6.15,0.142
MAC003388,7,10,2012,4,No,Lavish Lifestyles,5.67,0.12
MAC003388,7,10,2012,5,No,Lavish Lifestyles,5.41,0.101
MAC003388,7,10,2012,6,No,Lavish Lifestyles,5.27,0.221
MAC003388,7,10,2012,7,No,Lavish Lifestyles,5.54,0.221
MAC003388,7,10,2012,8,No,Lavish Lifestyles,7.33,0.981
MAC003388,7,10,2012,9,No,Lavish Lifestyles,9.16,0.839
MAC003388,7,10,2012,10,No,Lavish Lifestyles,11.45,1.0039999
MAC003388,7,10,2012,11,No,Lavish Lifestyles,13.19,0.959
MAC003388,7,10,2012,12,No,Lavish Lifestyles,13.62,1.0319999
MAC003388,7,10,2012,13,No,Lavish Lifestyles,13.43,0.599
MAC003388,7,10,2012,14,No,Lavish Lifestyles,13.31,0.961
MAC003388,7,10,2012,15,No,Lavish Lifestyles,13.64,1.232
MAC003388,7,10,2012,16,No,Lavish Lifestyles,13.52,1.156
MAC003388,7,10,2012,17,No,Lavish Lifestyles,12.44,0.933
MAC003388,7,10,2012,18,No,Lavish Lifestyles,11.66,1.8049999
MAC003388,7,10,2012,19,No,Lavish Lifestyles,11.07,0.872
MAC003388,7,10,2012,20,No,Lavish Lifestyles,10.96,0.364
MAC003388,7,10,2012,21,No,Lavish Lifestyles,10.39,0.949
MAC003388,7,10,2012,22,No,Lavish Lifestyles,9.49,0.345
MAC003388,7,10,2012,23,No,Lavish Lifestyles,9.51,0.243
MAC003388,8,10,2012,0,No,Lavish Lifestyles,9.87,0.176
MAC003388,8,10,2012,1,No,Lavish Lifestyles,10.56,0.159
MAC003388,8,10,2012,2,No,Lavish Lifestyles,10.69,0.17
MAC003388,8,10,2012,3,No,Lavish Lifestyles,10.85,0.184
MAC003388,8,10,2012,4,No,Lavish Lifestyles,10.87,0.095
MAC003388,8,10,2012,5,No,Lavish Lifestyles,11.28,0.594
MAC003388,8,10,2012,6,No,Lavish Lifestyles,11.35,1.318
MAC003388,8,10,2012,7,No,Lavish Lifestyles,11.36,0.166
MAC003388,8,10,2012,8,No,Lavish Lifestyles,11.59,0.17
MAC003388,8,10,2012,9,No,Lavish Lifestyles,11.63,0.119
MAC003388,8,10,2012,10,No,Lavish Lifestyles,11.58,0.071
MAC003388,8,10,2012,11,No,Lavish Lifestyles,11.78,0.193
MAC003388,8,10,2012,12,No,Lavish Lifestyles,12.1,0.177
MAC003388,8,10,2012,13,No,Lavish Lifestyles,12.13,0.197
MAC003388,8,10,2012,14,No,Lavish Lifestyles,12.22,0.114
MAC003388,8,10,2012,15,No,Lavish Lifestyles,12.13,0.125
MAC003388,8,10,2012,16,No,Lavish Lifestyles,12.08,0.178
MAC003388,8,10,2012,17,No,Lavish Lifestyles,12.04,0.219
MAC003388,8,10,2012,18,No,Lavish Lifestyles,12.04,0.21
MAC003388,8,10,2012,19,No,Lavish Lifestyles,12.06,0.205
MAC003388,8,10,2012,20,No,Lavish Lifestyles,12.15,0.233
MAC003388,8,10,2012,21,No,Lavish Lifestyles,12.02,0.284
MAC003388,8,10,2012,22,No,Lavish Lifestyles,11.99,0.231
MAC003388,8,10,2012,23,No,Lavish Lifestyles,11.61,0.213
MAC003388,9,10,2012,0,No,Lavish Lifestyles,11.9,0.159
MAC003388,9,10,2012,1,No,Lavish Lifestyles,11.86,0.221
MAC003388,9,10,2012,2,No,Lavish Lifestyles,11.62,0.147
MAC003388,9,10,2012,3,No,Lavish Lifestyles,10.62,0.14
MAC003388,9,10,2012,4,No,Lavish Lifestyles,9.71,0.091
MAC003388,9,10,2012,5,No,Lavish Lifestyles,9.29,0.213
MAC003388,9,10,2012,6,No,Lavish Lifestyles,9.16,0.144
MAC003388,9,10,2012,7,No,Lavish Lifestyles,9.07,0.149
MAC003388,9,10,2012,8,No,Lavish Lifestyles,9.74,0.082
MAC003388,9,10,2012,9,No,Lavish Lifestyles,10.59,0.186
MAC003388,9,10,2012,10,No,Lavish Lifestyles,12.34,0.159
MAC003388,9,10,2012,11,No,Lavish Lifestyles,12.51,0.135
MAC003388,9,10,2012,12,No,Lavish Lifestyles,13.11,0.104
MAC003388,9,10,2012,13,No,Lavish Lifestyles,14.23,0.165
MAC003388,9,10,2012,14,No,Lavish Lifestyles,13.48,0.176
