ID_House,Day,Month,Year,Hour,Holiday,Acorn_Group,Temperature,kWh
MAC000450,23,3,2012,0,No,Lavish Lifestyles,8.76,1.337
MAC000450,23,3,2012,1,No,Lavish Lifestyles,8.54,0.996
MAC000450,23,3,2012,2,No,Lavish Lifestyles,8.09,0.994
MAC000450,23,3,2012,3,No,Lavish Lifestyles,7.34,0.876
MAC000450,23,3,2012,4,No,Lavish Lifestyles,7.35,0.938
MAC000450,23,3,2012,5,No,Lavish Lifestyles,6.78,0.989
MAC000450,23,3,2012,6,No,Lavish Lifestyles,6.74,0.922
MAC000450,23,3,2012,7,No,Lavish Lifestyles,7.42,1.0140001
MAC000450,23,3,2012,8,No,Lavish Lifestyles,8.77,1.484
MAC000450,23,3,2012,9,No,Lavish Lifestyles,10.68,1.143
MAC000450,23,3,2012,10,No,Lavish Lifestyles,13.39,0.722
MAC000450,23,3,2012,11,No,Lavish Lifestyles,14.8,0.687
MAC000450,23,3,2012,12,No,Lavish Lifestyles,16.92,0.801
MAC000450,23,3,2012,13,No,Lavish Lifestyles,18.03,1.012
MAC000450,23,3,2012,14,No,Lavish Lifestyles,19.31,0.842
MAC000450,23,3,2012,15,No,Lavish Lifestyles,19.45,0.582
MAC000450,23,3,2012,16,No,Lavish Lifestyles,19.48,0.593
MAC000450,23,3,2012,17,No,Lavish Lifestyles,18.11,0.625
MAC000450,23,3,2012,18,No,Lavish Lifestyles,16.18,1.301
MAC000450,23,3,2012,19,No,Lavish Lifestyles,14.31,1.473
MAC000450,23,3,2012,20,No,Lavish Lifestyles,12.88,1.507
MAC000450,23,3,2012,21,No,Lavish Lifestyles,11.77,1.825
MAC000450,23,3,2012,22,No,Lavish Lifestyles,11.34,1.691
MAC000450,23,3,2012,23,No,Lavish Lifestyles,9.77,1.206
MAC000450,24,3,2012,0,No,Lavish Lifestyles,9.18,1.284
MAC000450,24,3,2012,1,No,Lavish Lifestyles,8.12,1.012
MAC000450,24,3,2012,2,No,Lavish Lifestyles,7.59,0.854
MAC000450,24,3,2012,3,No,Lavish Lifestyles,7.51,0.862
MAC000450,24,3,2012,4,No,Lavish Lifestyles,7.29,0.876
MAC000450,24,3,2012,5,No,Lavish Lifestyles,6.87,0.887
MAC000450,24,3,2012,6,No,Lavish Lifestyles,6.42,0.869
MAC000450,24,3,2012,7,No,Lavish Lifestyles,7.44,0.656
MAC000450,24,3,2012,8,No,Lavish Lifestyles,9.17,0.799
MAC000450,24,3,2012,9,No,Lavish Lifestyles,10.96,1.071
MAC000450,24,3,2012,10,No,Lavish Lifestyles,13.99,2.092
MAC000450,24,3,2012,11,No,Lavish Lifestyles,15.47,1.427
MAC000450,24,3,2012,12,No,Lavish Lifestyles,16.97,0.869
MAC000450,24,3,2012,13,No,Lavish Lifestyles,18.83,1.075
MAC000450,24,3,2012,14,No,Lavish Lifestyles,18.79,1.451
MAC000450,24,3,2012,15,No,Lavish Lifestyles,18.64,1.416
MAC000450,24,3,2012,16,No,Lavish Lifestyles,18.03,1.3049999
MAC000450,24,3,2012,17,No,Lavish Lifestyles,16.4,1.701
MAC000450,24,3,2012,18,No,Lavish Lifestyles,14.14,2.4170001
MAC000450,24,3,2012,19,No,Lavish Lifestyles,11.98,1.533
MAC000450,24,3,2012,20,No,Lavish Lifestyles,10.94,1.523
MAC000450,24,3,2012,21,No,Lavish Lifestyles,10.24,1.883
MAC000450,24,3,2012,22,No,Lavish Lifestyles,9.13,2.822
MAC000450,24,3,2012,23,No,Lavish Lifestyles,8.21,2.6129999
MAC000450,25,3,2012,0,No,Lavish Lifestyles,7.56,1.397
MAC000450,25,3,2012,1,No,Lavish Lifestyles,7.35,1.191
MAC000450,25,3,2012,2,No,Lavish Lifestyles,7.22,0.927
MAC000450,25,3,2012,3,No,Lavish Lifestyles,6.71,0.865
MAC000450,25,3,2012,4,No,Lavish Lifestyles,6.12,0.94
MAC000450,25,3,2012,5,No,Lavish Lifestyles,5.23,0.905
MAC000450,25,3,2012,6,No,Lavish Lifestyles,4.4,0.831
MAC000450,25,3,2012,7,No,Lavish Lifestyles,4.52,1.173
MAC000450,25,3,2012,8,No,Lavish Lifestyles,5.26,1.461
MAC000450,25,3,2012,9,No,Lavish Lifestyles,7.19,0.602
MAC000450,25,3,2012,10,No,Lavish Lifestyles,8.21,0.813
MAC000450,25,3,2012,11,No,Lavish Lifestyles,9.68,1.3200001
MAC000450,25,3,2012,12,No,Lavish Lifestyles,10.44,0.971
MAC000450,25,3,2012,13,No,Lavish Lifestyles,11.97,0.769
MAC000450,25,3,2012,14,No,Lavish Lifestyles,13.04,1.191
MAC000450,25,3,2012,15,No,Lavish Lifestyles,13.79,0.598
MAC000450,25,3,2012,16,No,Lavish Lifestyles,13.36,1.669
MAC000450,25,3,2012,17,No,Lavish Lifestyles,11.91,1.331
MAC000450,25,3,2012,18,No,Lavish Lifestyles,10.33,1.1160001
MAC000450,25,3,2012,19,No,Lavish Lifestyles,8.94,1.196
MAC000450,25,3,2012,20,No,Lavish Lifestyles,7.46,1.978
MAC000450,25,3,2012,21,No,Lavish Lifestyles,6.78,2.734
MAC000450,25,3,2012,22,No,Lavish Lifestyles,6.26,2.848
MAC000450,25,3,2012,23,No,Lavish Lifestyles,6,1.743
MAC000450,26,3,2012,0,No,Lavish Lifestyles,5.08,1.471
MAC000450,26,3,2012,1,No,Lavish Lifestyles,5.02,1.1289999
MAC000450,26,3,2012,2,No,Lavish Lifestyles,4.63,1.02
MAC000450,26,3,2012,3,No,Lavish Lifestyles,4.39,1.021
MAC000450,26,3,2012,4,No,Lavish Lifestyles,4.01,1.054
MAC000450,26,3,2012,5,No,Lavish Lifestyles,3.84,1.539
MAC000450,26,3,2012,6,No,Lavish Lifestyles,4.34,1.524
MAC000450,26,3,2012,7,No,Lavish Lifestyles,5.27,1.896
MAC000450,26,3,2012,8,No,Lavish Lifestyles,7.17,1.502
MAC000450,26,3,2012,9,No,Lavish Lifestyles,10.03,1.3559999
MAC000450,26,3,2012,10,No,Lavish Lifestyles,12.43,0.947
MAC000450,26,3,2012,11,No,Lavish Lifestyles,14.94,1.201
MAC000450,26,3,2012,12,No,Lavish Lifestyles,16.37,0.723
MAC000450,26,3,2012,13,No,Lavish Lifestyles,17.09,1.051
MAC000450,26,3,2012,14,No,Lavish Lifestyles,18.18,0.638
MAC000450,26,3,2012,15,No,Lavish Lifestyles,17.29,0.762
MAC000450,26,3,2012,16,No,Lavish Lifestyles,16.98,0.864
MAC000450,26,3,2012,17,No,Lavish Lifestyles,15.45,0.886
MAC000450,26,3,2012,18,No,Lavish Lifestyles,13.67,1.155
MAC000450,26,3,2012,19,No,Lavish Lifestyles,11.76,1.311
MAC000450,26,3,2012,20,No,Lavish Lifestyles,10.59,1.779
MAC000450,26,3,2012,21,No,Lavish Lifestyles,9.64,2.197
MAC000450,26,3,2012,22,No,Lavish Lifestyles,9.48,1.574
MAC000450,26,3,2012,23,No,Lavish Lifestyles,8.45,1.1339999
MAC000450,27,3,2012,0,No,Lavish Lifestyles,8.23,1.127
MAC000450,27,3,2012,1,No,Lavish Lifestyles,7.21,0.987
MAC000450,27,3,2012,2,No,Lavish Lifestyles,6.67,1.063
